,Ocupacao,Idade,Renda_Mensal,Gasto_Internet,Regiao,Genero,Plano_Atual,Motivo_Troca
299,Engenheiro,54.0,7206.99,74.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
300,Engenheiro,21.0,8904.0,297.0,Norte,Masculino,Basico,Cobertura Ruim
301,Engenheiro,44.71,16058.0,278.0,Sul,Masculino,Basico,Preco Alto
302,Engenheiro,23.0,1945.0,94.0,Sul,Feminino,Premium,Cobertura Ruim
303,Engenheiro,68.0,7598.0,359.99,Nordeste,Masculino,Premium,Preco Alto
304,Engenheiro,34.07,5258.12,179.0,Sul,Masculino,Intermediario,Atendimento Ruim
305,Engenheiro,66.0,5894.07,346.0,Sudeste,Feminino,Basico,Cobertura Ruim
306,Engenheiro,61.0,15792.0,223.0,Centro-Oeste,Feminino,Intermediario,Atendimento Ruim
307,Engenheiro,45.91,9967.0,382.0,Sul,Feminino,Intermediario,Atendimento Ruim
308,Engenheiro,36.0,8432.66,470.0,Nordeste,Feminino,Premium,Atendimento Ruim
309,Engenheiro,62.0,11079.43,428.0,Norte,Feminino,Basico,Preco Alto
310,Engenheiro,27.0,3532.0,260.0,Norte,Feminino,Intermediario,Cobertura Ruim
311,Engenheiro,28.0,1736.0,222.06,Sudeste,Masculino,Intermediario,Atendimento Ruim
312,Engenheiro,45.58,19730.0,245.47,Sul,Masculino,Premium,Cobertura Ruim
313,Engenheiro,39.9,5733.0,324.0,Sudeste,Feminino,Premium,Preco Alto
314,Engenheiro,70.0,7998.02,233.0,Sudeste,Masculino,Basico,Preco Alto
315,Engenheiro,70.0,2077.0,260.0,Sul,Feminino,Intermediario,Cobertura Ruim
316,Engenheiro,48.77,13025.69,319.38,Nordeste,Feminino,Basico,Atendimento Ruim
317,Engenheiro,38.21,10461.0,267.0,Nordeste,Masculino,Intermediario,Atendimento Ruim
318,Engenheiro,23.0,7974.0,198.89,Nordeste,Feminino,Intermediario,Preco Alto
319,Engenheiro,37.0,3954.0,224.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
320,Engenheiro,32.0,8547.66,263.0,Norte,Masculino,Basico,Atendimento Ruim
321,Engenheiro,69.0,2699.0,473.0,Sudeste,Feminino,Basico,Preco Alto
322,Engenheiro,19.0,8403.0,306.0,Norte,Masculino,Premium,Cobertura Ruim
323,Engenheiro,39.18,6330.48,226.0,Norte,Masculino,Intermediario,Atendimento Ruim
324,Engenheiro,45.32,10767.0,137.0,Norte,Outro,Premium,Cobertura Ruim
325,Engenheiro,59.0,3290.0,241.4,Sudeste,Masculino,Basico,Preco Alto
326,Engenheiro,35.0,8514.0,255.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
327,Engenheiro,29.0,2957.0,102.0,Centro-Oeste,Masculino,Intermediario,Preco Alto
328,Engenheiro,39.96,10960.65,244.53,Nordeste,Masculino,Premium,Atendimento Ruim
329,Engenheiro,47.02,5781.0,202.27,Sudeste,Masculino,Basico,Preco Alto
330,Engenheiro,42.0,13823.0,235.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
331,Engenheiro,25.0,7015.34,291.79,Nordeste,Feminino,Intermediario,Cobertura Ruim
332,Engenheiro,36.81,18405.0,153.0,Norte,Feminino,Premium,Preco Alto
333,Engenheiro,38.71,18020.0,216.0,Sul,Masculino,Intermediario,Cobertura Ruim
334,Engenheiro,26.0,13026.0,223.0,Norte,Masculino,Basico,Cobertura Ruim
335,Engenheiro,47.19,14182.0,52.0,Nordeste,Masculino,Basico,Cobertura Ruim
336,Engenheiro,47.06,10488.0,420.0,Nordeste,Feminino,Basico,Cobertura Ruim
337,Engenheiro,46.0,7062.9,328.36,Centro-Oeste,Masculino,Intermediario,Preco Alto
338,Engenheiro,52.91,10292.0,326.0,Sudeste,Masculino,Premium,Atendimento Ruim
339,Engenheiro,66.0,5273.0,448.0,Sul,Masculino,Basico,Atendimento Ruim
340,Engenheiro,27.0,8284.25,195.0,Sudeste,Feminino,Premium,Cobertura Ruim
341,Engenheiro,50.0,9215.0,296.98,Norte,Masculino,Basico,Atendimento Ruim
342,Engenheiro,38.0,9105.99,103.0,Nordeste,Masculino,Basico,Atendimento Ruim
343,Engenheiro,46.12,6469.0,294.0,Norte,Feminino,Basico,Preco Alto
344,Engenheiro,43.0,3129.0,264.0,Norte,Feminino,Premium,Cobertura Ruim
345,Engenheiro,31.0,7145.0,402.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
346,Engenheiro,41.0,19067.0,259.0,Sudeste,Feminino,Intermediario,Preco Alto
347,Engenheiro,18.0,4034.0,190.9,Norte,Masculino,Basico,Cobertura Ruim
348,Engenheiro,41.0,11100.0,402.0,Norte,Masculino,Premium,Atendimento Ruim
349,Engenheiro,20.0,12199.54,251.0,Norte,Masculino,Premium,Cobertura Ruim
350,Engenheiro,32.0,6091.0,208.8,Sudeste,Masculino,Intermediario,Cobertura Ruim
351,Engenheiro,36.0,17157.0,276.0,Sul,Feminino,Basico,Cobertura Ruim
352,Engenheiro,37.0,8437.2,140.0,Norte,Feminino,Premium,Cobertura Ruim
353,Engenheiro,22.0,5619.0,147.61,Nordeste,Masculino,Premium,Preco Alto
354,Engenheiro,50.57,2569.0,243.73,Nordeste,Masculino,Premium,Cobertura Ruim
355,Engenheiro,52.0,3584.0,248.0,Sul,Feminino,Premium,Preco Alto
356,Engenheiro,20.0,5958.0,70.0,Sul,Masculino,Intermediario,Atendimento Ruim
357,Engenheiro,56.0,12883.89,73.0,Sudeste,Feminino,Basico,Preco Alto
358,Engenheiro,68.0,12899.52,219.0,Sul,Feminino,Premium,Preco Alto
359,Engenheiro,18.0,18146.0,354.0,Norte,Masculino,Premium,Cobertura Ruim
360,Engenheiro,29.0,3619.0,213.0,Sudeste,Feminino,Intermediario,Preco Alto
361,Engenheiro,45.0,19235.0,252.1,Sudeste,Feminino,Intermediario,Cobertura Ruim
362,Engenheiro,48.24,5043.0,422.0,Nordeste,Masculino,Basico,Cobertura Ruim
363,Engenheiro,35.7,10695.0,484.0,Sudeste,Feminino,Premium,Preco Alto
364,Engenheiro,35.0,2203.0,218.0,Norte,Feminino,Intermediario,Atendimento Ruim
365,Engenheiro,34.0,5120.0,106.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
366,Engenheiro,18.0,3992.0,201.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
367,Engenheiro,33.0,1363.0,397.0,Norte,Feminino,Intermediario,Cobertura Ruim
368,Engenheiro,30.0,3307.0,278.0,Sudeste,Masculino,Basico,Preco Alto
369,Engenheiro,35.51,8218.12,229.0,Sudeste,Feminino,Intermediario,Preco Alto
370,Engenheiro,26.0,6264.0,214.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
371,Engenheiro,47.0,12964.0,139.0,Nordeste,Masculino,Premium,Atendimento Ruim
372,Engenheiro,31.0,9381.58,268.4,Norte,Feminino,Basico,Cobertura Ruim
373,Engenheiro,60.0,6369.27,276.65,Nordeste,Feminino,Intermediario,Cobertura Ruim
374,Engenheiro,33.0,16628.0,361.7,Centro-Oeste,Feminino,Intermediario,Cobertura Ruim
375,Engenheiro,38.33,15431.0,224.77,Sul,Feminino,Intermediario,Cobertura Ruim
376,Engenheiro,21.0,7001.0,447.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
377,Engenheiro,55.0,5234.0,261.0,Centro-Oeste,Feminino,Premium,Atendimento Ruim
378,Engenheiro,43.0,7689.0,236.0,Norte,Feminino,Intermediario,Cobertura Ruim
379,Engenheiro,41.06,11315.61,323.89,Sudeste,Feminino,Basico,Atendimento Ruim
380,Engenheiro,31.0,5291.0,162.0,Nordeste,Feminino,Basico,Preco Alto
381,Engenheiro,70.0,8334.0,296.86,Sul,Masculino,Basico,Atendimento Ruim
382,Engenheiro,59.0,9122.02,269.02,Sudeste,Feminino,Intermediario,Atendimento Ruim
383,Engenheiro,36.0,7459.02,80.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
384,Engenheiro,45.0,13560.0,227.0,Norte,Feminino,Basico,Cobertura Ruim
385,Engenheiro,39.0,3638.0,331.0,Sudeste,Masculino,Basico,Cobertura Ruim
386,Engenheiro,43.29,3083.0,403.0,Sudeste,Feminino,Intermediario,Preco Alto
387,Engenheiro,44.92,4963.0,290.0,Sul,Masculino,Basico,Cobertura Ruim
388,Engenheiro,54.0,6025.0,319.11,Sul,Feminino,Basico,Preco Alto
389,Engenheiro,39.0,5486.0,414.0,Nordeste,Masculino,Intermediario,Atendimento Ruim
390,Engenheiro,61.0,10380.59,383.0,Centro-Oeste,Feminino,Basico,Preco Alto
391,Engenheiro,45.0,3094.0,295.87,Norte,Masculino,Intermediario,Cobertura Ruim
392,Engenheiro,21.0,3417.0,330.37,Sudeste,Feminino,Basico,Atendimento Ruim
393,Engenheiro,32.0,4310.0,192.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
394,Engenheiro,41.0,6677.22,289.0,Norte,Masculino,Intermediario,Cobertura Ruim
395,Engenheiro,24.0,5579.0,242.0,Sul,Feminino,Premium,Preco Alto
396,Engenheiro,46.0,14708.0,301.34,Nordeste,Masculino,Intermediario,Atendimento Ruim
397,Engenheiro,37.39,7984.0,167.0,Sul,Masculino,Basico,Cobertura Ruim
398,Engenheiro,29.0,19980.0,284.0,Nordeste,Masculino,Intermediario,Atendimento Ruim
399,Engenheiro,49.86,8856.0,301.57,Sudeste,Masculino,Intermediario,Atendimento Ruim
400,Engenheiro,70.0,6376.0,287.0,Centro-Oeste,Feminino,Intermediario,Cobertura Ruim
401,Engenheiro,45.0,9212.44,103.0,Norte,Masculino,Intermediario,Atendimento Ruim
402,Engenheiro,40.24,19980.0,461.0,Sudeste,Feminino,Basico,Preco Alto
403,Engenheiro,58.0,4057.0,54.0,Sudeste,Masculino,Basico,Preco Alto
404,Engenheiro,52.0,4929.0,262.5,Centro-Oeste,Feminino,Intermediario,Atendimento Ruim
405,Engenheiro,38.6,16990.0,379.0,Sul,Feminino,Premium,Cobertura Ruim
406,Engenheiro,39.0,9663.56,124.0,Centro-Oeste,Feminino,Basico,Cobertura Ruim
407,Engenheiro,45.06,16097.0,184.0,Sudeste,Feminino,Intermediario,Preco Alto
408,Engenheiro,48.45,6607.0,216.25,Sudeste,Feminino,Premium,Cobertura Ruim
409,Engenheiro,18.0,17835.0,454.0,Nordeste,Masculino,Intermediario,Atendimento Ruim
410,Engenheiro,55.0,2569.0,310.73,Sudeste,Feminino,Basico,Preco Alto
411,Engenheiro,29.0,5586.76,117.0,Nordeste,Feminino,Basico,Preco Alto
412,Engenheiro,47.29,18408.0,233.0,Nordeste,Masculino,Basico,Preco Alto
413,Engenheiro,34.0,7269.53,156.0,Sul,Feminino,Basico,Atendimento Ruim
414,Engenheiro,27.0,4843.0,197.0,Sul,Masculino,Premium,Cobertura Ruim
415,Engenheiro,62.0,12086.51,491.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
416,Engenheiro,48.52,5057.0,492.0,Sudeste,Masculino,Premium,Cobertura Ruim
417,Engenheiro,61.0,2734.0,257.0,Centro-Oeste,Masculino,Premium,Cobertura Ruim
418,Engenheiro,43.0,12829.0,167.0,Sudeste,Feminino,Intermediario,Preco Alto
419,Engenheiro,44.0,8480.16,280.0,Sudeste,Masculino,Basico,Preco Alto
420,Engenheiro,50.18,12118.05,210.0,Sul,Masculino,Intermediario,Preco Alto
421,Engenheiro,42.14,8632.0,464.0,Nordeste,Feminino,Basico,Preco Alto
422,Engenheiro,43.0,10379.0,406.0,Sul,Masculino,Basico,Preco Alto
423,Engenheiro,45.0,1967.0,298.5,Sudeste,Feminino,Premium,Preco Alto
424,Engenheiro,68.0,12836.14,64.0,Sul,Feminino,Premium,Cobertura Ruim
425,Engenheiro,64.0,17010.0,499.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
426,Engenheiro,25.0,2781.0,337.0,Norte,Feminino,Intermediario,Atendimento Ruim
427,Engenheiro,20.0,9447.0,242.0,Norte,Masculino,Intermediario,Cobertura Ruim
428,Engenheiro,51.0,18822.0,200.0,Nordeste,Masculino,Intermediario,Preco Alto
429,Engenheiro,20.0,7811.0,270.7,Norte,Masculino,Basico,Cobertura Ruim
430,Engenheiro,21.0,3092.0,158.0,Nordeste,Feminino,Basico,Cobertura Ruim
431,Engenheiro,27.0,6309.0,54.0,Sudeste,Masculino,Basico,Preco Alto
432,Engenheiro,40.74,10465.0,296.0,Nordeste,Feminino,Basico,Atendimento Ruim
433,Engenheiro,40.0,13986.0,326.0,Sudeste,Masculino,Basico,Atendimento Ruim
434,Engenheiro,43.93,10032.0,380.0,Sudeste,Masculino,Premium,Cobertura Ruim
435,Engenheiro,70.0,1755.0,269.18,Norte,Masculino,Intermediario,Cobertura Ruim
436,Engenheiro,38.0,3134.0,124.0,Norte,Masculino,Basico,Preco Alto
437,Engenheiro,32.0,6034.0,320.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
438,Engenheiro,46.0,12537.0,266.21,Norte,Masculino,Basico,Preco Alto
439,Engenheiro,30.0,11597.09,436.0,Centro-Oeste,Feminino,Basico,Preco Alto
440,Engenheiro,37.48,8063.28,276.0,Sudeste,Masculino,Premium,Atendimento Ruim
441,Engenheiro,32.0,14849.0,248.0,Sul,Feminino,Basico,Cobertura Ruim
442,Engenheiro,38.38,9986.0,262.0,Sudeste,Masculino,Basico,Atendimento Ruim
443,Engenheiro,39.0,17138.0,388.0,Norte,Feminino,Basico,Preco Alto
444,Engenheiro,59.0,6616.0,220.7,Sudeste,Feminino,Premium,Preco Alto
445,Engenheiro,50.0,9903.84,458.0,Nordeste,Masculino,Premium,Preco Alto
446,Engenheiro,39.97,13909.54,353.0,Sudeste,Feminino,Basico,Atendimento Ruim
447,Engenheiro,49.0,6405.44,296.29,Norte,Masculino,Premium,Cobertura Ruim
448,Engenheiro,41.89,13714.0,273.12,Norte,Masculino,Basico,Preco Alto
449,Engenheiro,50.0,12981.0,180.0,Sul,Masculino,Intermediario,Preco Alto
450,Engenheiro,58.0,5017.0,290.0,Norte,Feminino,Intermediario,Atendimento Ruim
451,Engenheiro,64.0,10770.0,261.0,Norte,Feminino,Premium,Cobertura Ruim
452,Engenheiro,33.0,5612.0,277.0,Sudeste,Feminino,Intermediario,Preco Alto
453,Engenheiro,29.0,15795.0,86.0,Sul,Feminino,Intermediario,Preco Alto
454,Engenheiro,20.0,2018.0,249.34,Sudeste,Masculino,Intermediario,Preco Alto
455,Engenheiro,37.0,1798.0,477.0,Sul,Feminino,Intermediario,Cobertura Ruim
456,Engenheiro,61.0,4583.36,338.0,Sul,Feminino,Intermediario,Preco Alto
457,Engenheiro,22.0,3886.0,190.0,Sudeste,Feminino,Premium,Cobertura Ruim
458,Engenheiro,45.0,1797.0,390.0,Sudeste,Feminino,Premium,Cobertura Ruim
459,Engenheiro,52.0,2228.0,361.0,Centro-Oeste,Feminino,Basico,Preco Alto
460,Engenheiro,61.0,1324.0,390.98,Sudeste,Feminino,Basico,Cobertura Ruim
461,Engenheiro,47.0,2585.0,163.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
462,Engenheiro,39.44,8291.73,173.0,Norte,Masculino,Intermediario,Preco Alto
463,Engenheiro,68.0,2003.0,293.0,Norte,Masculino,Basico,Cobertura Ruim
464,Engenheiro,23.0,17665.0,149.0,Centro-Oeste,Masculino,Intermediario,Preco Alto
465,Engenheiro,57.0,16725.0,358.0,Sudeste,Feminino,Basico,Preco Alto
466,Engenheiro,23.0,3962.0,176.0,Nordeste,Outro,Basico,Cobertura Ruim
467,Engenheiro,26.0,2227.0,269.78,Sudeste,Feminino,Premium,Cobertura Ruim
468,Engenheiro,64.0,2658.0,236.93,Sudeste,Masculino,Basico,Preco Alto
469,Engenheiro,38.12,8818.0,201.0,Norte,Feminino,Premium,Preco Alto
470,Engenheiro,35.18,10539.2,114.0,Norte,Masculino,Intermediario,Cobertura Ruim
471,Engenheiro,49.0,5321.0,249.27,Nordeste,Feminino,Basico,Preco Alto
472,Engenheiro,41.0,5084.0,289.37,Centro-Oeste,Feminino,Intermediario,Cobertura Ruim
473,Engenheiro,21.0,8118.0,155.0,Norte,Feminino,Intermediario,Preco Alto
474,Engenheiro,54.0,5195.0,275.0,Sudeste,Outro,Basico,Preco Alto
475,Engenheiro,56.0,18335.0,497.0,Nordeste,Masculino,Intermediario,Atendimento Ruim
476,Engenheiro,42.61,6172.0,103.0,Sudeste,Masculino,Intermediario,Preco Alto
477,Engenheiro,45.0,11029.6,245.06,Norte,Feminino,Intermediario,Atendimento Ruim
478,Engenheiro,51.0,4992.8,277.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
479,Engenheiro,40.0,10660.0,295.31,Sudeste,Masculino,Basico,Cobertura Ruim
480,Engenheiro,35.0,10058.48,64.0,Nordeste,Masculino,Basico,Atendimento Ruim
481,Engenheiro,39.0,11824.77,362.0,Sudeste,Feminino,Basico,Atendimento Ruim
482,Engenheiro,42.34,4817.0,154.0,Sudeste,Feminino,Basico,Cobertura Ruim
483,Engenheiro,27.0,5224.0,277.75,Sudeste,Feminino,Basico,Preco Alto
484,Engenheiro,32.0,10511.0,341.0,Sudeste,Masculino,Basico,Cobertura Ruim
485,Engenheiro,48.0,3535.0,252.0,Nordeste,Masculino,Basico,Cobertura Ruim
486,Engenheiro,31.07,13224.0,408.0,Sul,Outro,Basico,Cobertura Ruim
487,Engenheiro,18.0,5186.0,362.0,Centro-Oeste,Feminino,Premium,Cobertura Ruim
488,Engenheiro,20.0,7512.0,290.76,Sudeste,Feminino,Intermediario,Preco Alto
489,Engenheiro,42.58,11247.0,200.0,Sul,Feminino,Intermediario,Preco Alto
490,Engenheiro,42.86,11709.48,304.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
491,Engenheiro,21.0,11434.0,292.45,Sudeste,Masculino,Intermediario,Cobertura Ruim
492,Engenheiro,61.0,19980.0,408.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
493,Engenheiro,43.91,19074.0,274.0,Sudeste,Feminino,Premium,Cobertura Ruim
494,Engenheiro,18.0,7140.0,268.46,Norte,Masculino,Basico,Cobertura Ruim
495,Engenheiro,33.0,5402.0,176.0,Norte,Masculino,Basico,Cobertura Ruim
496,Engenheiro,37.0,5078.0,151.0,Sudeste,Feminino,Basico,Cobertura Ruim
497,Engenheiro,35.0,1861.0,340.0,Sul,Masculino,Basico,Atendimento Ruim
498,Engenheiro,43.0,12007.0,302.96,Sul,Masculino,Basico,Preco Alto
499,Engenheiro,44.0,9966.36,186.0,Sul,Masculino,Basico,Preco Alto
500,Engenheiro,39.0,6925.32,453.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
501,Engenheiro,42.35,3988.0,151.0,Nordeste,Feminino,Basico,Atendimento Ruim
502,Engenheiro,43.0,7378.79,227.0,Sudeste,Masculino,Basico,Cobertura Ruim
503,Engenheiro,20.0,13292.0,472.0,Sudeste,Masculino,Basico,Atendimento Ruim
504,Engenheiro,50.0,16706.0,292.06,Sudeste,Feminino,Basico,Cobertura Ruim
505,Engenheiro,51.18,3304.0,248.0,Nordeste,Masculino,Premium,Cobertura Ruim
506,Engenheiro,33.0,6247.24,322.97,Sudeste,Feminino,Intermediario,Preco Alto
507,Engenheiro,32.34,17635.0,453.0,Sudeste,Masculino,Basico,Atendimento Ruim
508,Engenheiro,22.0,19058.0,364.0,Sudeste,Feminino,Basico,Preco Alto
509,Engenheiro,47.0,16264.0,443.0,Norte,Masculino,Intermediario,Preco Alto
510,Engenheiro,42.52,16898.0,76.0,Sudeste,Masculino,Basico,Preco Alto
511,Engenheiro,45.0,9826.0,127.0,Centro-Oeste,Feminino,Basico,Cobertura Ruim
512,Engenheiro,70.0,16077.0,355.43,Centro-Oeste,Feminino,Intermediario,Cobertura Ruim
513,Engenheiro,40.53,8182.0,373.0,Sudeste,Masculino,Basico,Cobertura Ruim
514,Engenheiro,54.0,6096.66,298.0,Sudeste,Feminino,Basico,Cobertura Ruim
515,Engenheiro,24.0,8907.0,260.73,Norte,Masculino,Basico,Preco Alto
516,Engenheiro,34.0,19907.0,427.0,Centro-Oeste,Masculino,Intermediario,Cobertura Ruim
517,Engenheiro,33.0,2643.0,279.0,Sudeste,Masculino,Premium,Atendimento Ruim
518,Engenheiro,47.0,15070.0,473.0,Sudeste,Masculino,Basico,Cobertura Ruim
519,Engenheiro,44.86,13906.25,342.0,Nordeste,Masculino,Intermediario,Atendimento Ruim
520,Engenheiro,49.0,5900.0,257.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
521,Engenheiro,52.0,7710.5,241.0,Nordeste,Masculino,Basico,Cobertura Ruim
522,Engenheiro,20.0,5778.0,181.23,Sudeste,Masculino,Intermediario,Cobertura Ruim
523,Engenheiro,49.0,19766.0,310.57,Nordeste,Feminino,Intermediario,Cobertura Ruim
524,Engenheiro,24.0,4996.23,406.0,Norte,Feminino,Intermediario,Atendimento Ruim
525,Engenheiro,42.0,11623.0,285.25,Sudeste,Feminino,Basico,Preco Alto
526,Engenheiro,54.0,10054.28,273.0,Nordeste,Feminino,Basico,Preco Alto
527,Engenheiro,53.0,18035.0,472.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
528,Engenheiro,34.0,15632.0,348.0,Sudeste,Feminino,Basico,Cobertura Ruim
529,Engenheiro,33.0,6218.0,311.91,Norte,Feminino,Intermediario,Atendimento Ruim
530,Engenheiro,40.0,5738.0,303.0,Nordeste,Feminino,Premium,Atendimento Ruim
531,Engenheiro,29.0,7609.87,173.0,Nordeste,Masculino,Basico,Preco Alto
532,Engenheiro,69.0,10335.81,239.93,Sudeste,Feminino,Basico,Atendimento Ruim
533,Engenheiro,44.32,7646.85,392.0,Norte,Masculino,Intermediario,Atendimento Ruim
534,Engenheiro,66.0,19768.0,404.0,Sudeste,Masculino,Intermediario,Preco Alto
535,Engenheiro,65.0,6460.98,320.0,Sul,Masculino,Basico,Cobertura Ruim
536,Engenheiro,37.0,4717.0,388.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
537,Engenheiro,18.0,8480.23,323.73,Sudeste,Feminino,Basico,Preco Alto
538,Engenheiro,50.88,1516.0,281.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
539,Engenheiro,31.0,6872.0,303.68,Sul,Masculino,Basico,Atendimento Ruim
540,Engenheiro,44.0,8756.29,257.89,Norte,Masculino,Basico,Preco Alto
541,Engenheiro,24.0,1796.0,219.0,Nordeste,Masculino,Basico,Preco Alto
542,Engenheiro,70.0,3362.0,395.0,Sul,Feminino,Intermediario,Cobertura Ruim
543,Engenheiro,22.0,4593.0,89.0,Nordeste,Masculino,Intermediario,Preco Alto
544,Engenheiro,33.0,12905.0,479.0,Nordeste,Feminino,Basico,Preco Alto
545,Engenheiro,40.91,18472.0,216.0,Sul,Masculino,Premium,Cobertura Ruim
546,Engenheiro,48.1,8624.73,309.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
547,Engenheiro,42.33,8909.0,338.0,Sudeste,Masculino,Basico,Preco Alto
548,Engenheiro,42.0,8252.0,153.0,Sudeste,Masculino,Premium,Atendimento Ruim
549,Engenheiro,41.0,5767.0,409.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
550,Engenheiro,28.0,15631.0,288.0,Sudeste,Feminino,Basico,Cobertura Ruim
551,Engenheiro,48.0,8353.0,212.0,Sul,Feminino,Basico,Atendimento Ruim
552,Engenheiro,54.0,4237.0,423.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
553,Engenheiro,26.0,3055.0,307.0,Sudeste,Feminino,Intermediario,Preco Alto
554,Engenheiro,42.66,19633.0,390.0,Sudeste,Feminino,Basico,Preco Alto
555,Engenheiro,38.83,1541.0,497.0,Sudeste,Feminino,Basico,Preco Alto
556,Engenheiro,29.0,18312.0,151.0,Sudeste,Masculino,Basico,Cobertura Ruim
557,Engenheiro,50.0,4088.0,371.0,Sudeste,Feminino,Premium,Cobertura Ruim
558,Engenheiro,42.99,11315.0,260.12,Norte,Feminino,Premium,Cobertura Ruim
559,Engenheiro,51.0,5143.0,436.0,Nordeste,Masculino,Basico,Cobertura Ruim
560,Engenheiro,43.0,16445.0,237.0,Sul,Feminino,Intermediario,Preco Alto
561,Engenheiro,20.0,5738.46,433.0,Norte,Feminino,Premium,Cobertura Ruim
562,Engenheiro,58.0,3108.0,314.0,Sul,Feminino,Basico,Cobertura Ruim
563,Engenheiro,46.0,4741.0,294.34,Nordeste,Masculino,Basico,Preco Alto
564,Engenheiro,54.0,5381.0,74.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
565,Engenheiro,25.0,17107.0,260.0,Sudeste,Feminino,Premium,Preco Alto
566,Engenheiro,54.0,14085.0,390.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
567,Engenheiro,39.0,15678.0,229.0,Sudeste,Masculino,Premium,Atendimento Ruim
568,Engenheiro,59.0,4934.12,424.0,Sudeste,Masculino,Basico,Atendimento Ruim
569,Engenheiro,48.0,9318.0,263.0,Nordeste,Masculino,Intermediario,Preco Alto
570,Engenheiro,43.55,19980.0,279.67,Sudeste,Masculino,Intermediario,Atendimento Ruim
571,Engenheiro,30.0,14553.0,309.36,Nordeste,Masculino,Basico,Cobertura Ruim
572,Engenheiro,47.32,2850.0,262.0,Nordeste,Masculino,Basico,Cobertura Ruim
573,Engenheiro,46.0,11855.0,320.0,Norte,Masculino,Intermediario,Preco Alto
574,Engenheiro,40.76,13541.0,172.0,Centro-Oeste,Feminino,Basico,Cobertura Ruim
575,Engenheiro,37.0,7568.79,202.0,Sudeste,Feminino,Basico,Cobertura Ruim
576,Engenheiro,38.18,10222.97,260.0,Sudeste,Masculino,Basico,Cobertura Ruim
577,Engenheiro,49.0,9431.53,426.0,Centro-Oeste,Masculino,Premium,Preco Alto
578,Engenheiro,43.06,18423.0,296.63,Sudeste,Feminino,Basico,Cobertura Ruim
579,Engenheiro,55.0,6301.78,387.0,Norte,Masculino,Basico,Cobertura Ruim
580,Engenheiro,26.0,6125.0,290.0,Norte,Feminino,Intermediario,Cobertura Ruim
581,Engenheiro,45.0,10923.24,265.0,Sul,Masculino,Basico,Atendimento Ruim
582,Engenheiro,44.0,12120.0,437.0,Sul,Feminino,Intermediario,Cobertura Ruim
583,Engenheiro,47.42,19203.0,141.0,Norte,Masculino,Intermediario,Cobertura Ruim
584,Engenheiro,40.0,2497.0,324.98,Sudeste,Feminino,Basico,Cobertura Ruim
585,Engenheiro,44.0,9503.69,425.0,Nordeste,Masculino,Basico,Cobertura Ruim
586,Engenheiro,35.0,2362.0,211.0,Sudeste,Feminino,Basico,Atendimento Ruim
587,Engenheiro,56.19,7112.15,250.0,Centro-Oeste,Masculino,Basico,Cobertura Ruim
588,Engenheiro,55.0,9845.92,69.0,Sudeste,Masculino,Basico,Preco Alto
589,Engenheiro,21.0,10280.0,262.66,Nordeste,Masculino,Basico,Atendimento Ruim
590,Engenheiro,35.0,11788.0,280.0,Sul,Masculino,Basico,Cobertura Ruim
591,Engenheiro,50.0,6878.0,305.38,Nordeste,Masculino,Basico,Preco Alto
592,Engenheiro,45.95,1904.0,231.0,Nordeste,Masculino,Basico,Cobertura Ruim
593,Engenheiro,46.0,10707.6,287.0,Sudeste,Masculino,Premium,Atendimento Ruim
594,Engenheiro,34.0,2408.0,366.0,Norte,Feminino,Basico,Preco Alto
595,Engenheiro,42.08,3117.0,278.91,Norte,Masculino,Intermediario,Cobertura Ruim
596,Engenheiro,36.0,7819.0,159.0,Norte,Masculino,Premium,Cobertura Ruim
597,Engenheiro,31.0,5636.0,163.0,Sudeste,Feminino,Basico,Cobertura Ruim
598,Engenheiro,44.0,7213.0,313.95,Sudeste,Masculino,Basico,Preco Alto
599,Engenheiro,36.57,7036.46,178.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
