Idade,Renda_Mensal,Gasto_Internet,Regiao,Genero,Plano_Atual,Motivo_Troca
67.0,10165.61,107.0,Sudeste,Masculino,Basico,Preco Alto
45.0,4787.0,169.0,Norte,Feminino,Basico,Preco Alto
48.81,2596.0,238.0,Norte,Masculino,Intermediario,Atendimento Ruim
52.605,7444.0,222.0,Centro-Oeste,Masculino,Intermediario,Cobertura Ruim
48.0,7826.0,348.0,Norte,Masculino,Basico,Atendimento Ruim
37.0,9779.35,121.0,Sul,Feminino,Basico,Preco Alto
70.0,11452.0,258.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
33.0,2117.0,401.0,Nordeste,Feminino,Premium,Preco Alto
36.565,10901.18,272.33,Sudeste,Masculino,Intermediario,Cobertura Ruim
53.0,7849.975,310.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
47.0,7089.0,184.0,Nordeste,Masculino,Basico,Cobertura Ruim
23.0,2673.0,232.0,Norte,Feminino,Intermediario,Atendimento Ruim
69.0,2409.0,249.46,Norte,Feminino,Basico,Cobertura Ruim
20.0,9960.055,268.0,Nordeste,Feminino,Basico,Atendimento Ruim
22.0,13724.0,291.0,Norte,Masculino,Intermediario,Atendimento Ruim
53.0,4629.0,310.0,Norte,Feminino,Intermediario,Preco Alto
53.0,15292.0,436.0,Nordeste,Feminino,Basico,Cobertura Ruim
38.65,9573.64,97.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
50.0,7116.0,231.0,Sul,Masculino,Premium,Preco Alto
19.0,7104.79,294.0,Sudeste,Masculino,Basico,Preco Alto
48.385,9797.0,287.0,Sul,Masculino,Basico,Cobertura Ruim
52.0,15195.0,66.0,Norte,Masculino,Basico,Cobertura Ruim
44.49,2138.0,169.0,Norte,Masculino,Intermediario,Cobertura Ruim
27.0,18819.0,421.0,Sudeste,Masculino,Basico,Atendimento Ruim
46.0,7034.585,267.815,Centro-Oeste,Feminino,Premium,Cobertura Ruim
39.28,6368.0,238.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
60.0,7736.0,347.46,Norte,Masculino,Basico,Atendimento Ruim
45.82,15536.63,108.0,Nordeste,Masculino,Premium,Cobertura Ruim
38.0,9679.83,460.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
43.435,9745.0,309.065,Norte,Feminino,Intermediario,Atendimento Ruim
43.8,7778.685,285.0,Sul,Masculino,Basico,Preco Alto
46.365,3543.0,282.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
43.16,4199.0,314.0,Sudeste,Masculino,Basico,Cobertura Ruim
24.0,8491.865,284.68,Norte,Masculino,Basico,Atendimento Ruim
33.0,6025.0,201.47,Sudeste,Masculino,Intermediario,Cobertura Ruim
60.0,12955.0,138.0,Norte,Masculino,Premium,Cobertura Ruim
50.345,10331.385,159.0,Sudeste,Masculino,Basico,Preco Alto
65.0,2043.0,177.0,Sudeste,Feminino,Basico,Cobertura Ruim
23.0,2023.0,300.0,Sudeste,Feminino,Premium,Atendimento Ruim
50.455,1463.0,300.955,Norte,Masculino,Basico,Cobertura Ruim
37.0,1802.0,116.0,Nordeste,Feminino,Basico,Preco Alto
40.0,6576.865,200.0,Nordeste,Feminino,Basico,Cobertura Ruim
70.0,12322.0,109.0,Nordeste,Masculino,Intermediario,Preco Alto
35.0,19897.0,327.0,Norte,Masculino,Intermediario,Cobertura Ruim
44.0,1577.0,236.42,Nordeste,Masculino,Intermediario,Cobertura Ruim
45.0,16171.0,237.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
33.1,12292.0,239.85,Sudeste,Masculino,Premium,Cobertura Ruim
44.0,10879.0,271.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
48.0,5841.0,442.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
18.0,13350.21,290.0,Nordeste,Masculino,Intermediario,Preco Alto
24.0,16084.0,227.0,Sul,Feminino,Intermediario,Preco Alto
45.395,12226.645,277.0,Centro-Oeste,Masculino,Basico,Atendimento Ruim
61.0,11639.0,157.0,Sudeste,Feminino,Premium,Cobertura Ruim
38.0,10418.975,332.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
40.4,3657.0,491.0,Sudeste,Masculino,Basico,Preco Alto
56.0,19053.0,187.0,Norte,Masculino,Basico,Cobertura Ruim
62.0,7081.0,210.0,Centro-Oeste,Masculino,Basico,Atendimento Ruim
39.54,14456.0,236.0,Sudeste,Feminino,Intermediario,Preco Alto
53.0,6937.39,260.0,Sudeste,Feminino,Basico,Atendimento Ruim
19.0,14023.0,343.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
24.0,2831.0,153.0,Sudeste,Masculino,Basico,Preco Alto
57.0,1854.0,204.0,Sudeste,Feminino,Basico,Atendimento Ruim
34.52,7231.0,235.365,Norte,Masculino,Intermediario,Cobertura Ruim
47.0,9644.0,293.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
46.255,5424.0,295.78,Sudeste,Feminino,Intermediario,Atendimento Ruim
56.0,12798.0,245.0,Norte,Feminino,Intermediario,Atendimento Ruim
65.0,7607.0,351.0,Sudeste,Masculino,Intermediario,Preco Alto
40.0,18182.0,174.0,Centro-Oeste,Masculino,Premium,Atendimento Ruim
24.0,2397.0,198.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
61.0,2164.0,267.27,Norte,Feminino,Premium,Cobertura Ruim
36.0,7901.04,343.0,Norte,Masculino,Intermediario,Atendimento Ruim
25.0,11608.0,113.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
38.51,1324.0,139.0,Sudeste,Feminino,Intermediario,Preco Alto
18.0,8020.275,388.0,Nordeste,Feminino,Intermediario,Preco Alto
42.0,9788.02,191.0,Sudeste,Feminino,Intermediario,Preco Alto
43.09,9044.505,482.0,Sudeste,Feminino,Basico,Preco Alto
35.385,11574.85,481.0,Sudeste,Masculino,Basico,Cobertura Ruim
43.225,17767.0,338.0,Nordeste,Feminino,Basico,Atendimento Ruim
45.93,9302.0,354.0,Nordeste,Masculino,Intermediario,Atendimento Ruim
38.575,5950.375,320.0,Sudeste,Masculino,Basico,Atendimento Ruim
45.0,7415.0,227.02,Sudeste,Feminino,Premium,Preco Alto
38.0,14351.0,265.0,Sudeste,Feminino,Basico,Cobertura Ruim
59.0,14135.0,393.0,Sudeste,Masculino,Basico,Preco Alto
58.0,7263.948333333333,384.0,Sudeste,Masculino,Premium,Atendimento Ruim
40.0,4085.0,448.0,Sudeste,Feminino,Basico,Preco Alto
32.89,15407.0,301.475,Sul,Feminino,Basico,Cobertura Ruim
40.0,11054.0,191.0,Nordeste,Feminino,Premium,Cobertura Ruim
49.0,12415.53,357.0,Nordeste,Masculino,Intermediario,Atendimento Ruim
43.845,10881.3,320.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
57.0,19930.0,441.0,Sul,Masculino,Intermediario,Cobertura Ruim
36.0,5484.0,167.0,Sul,Feminino,Basico,Cobertura Ruim
32.6,2798.0,129.56,Nordeste,Masculino,Intermediario,Cobertura Ruim
44.0,1594.0,280.235,Sudeste,Feminino,Intermediario,Atendimento Ruim
61.0,3661.0,233.0,Sudeste,Masculino,Basico,Preco Alto
45.24,3690.0,77.0,Sudeste,Masculino,Basico,Preco Alto
41.07,16401.0,481.0,Norte,Masculino,Premium,Atendimento Ruim
52.0,3300.0,333.0,Sudeste,Masculino,Intermediario,Preco Alto
44.23,10044.62,334.51,Norte,Feminino,Intermediario,Atendimento Ruim
38.685,2419.0,188.0,Norte,Feminino,Intermediario,Preco Alto
58.0,17633.0,324.0,Sudeste,Feminino,Premium,Atendimento Ruim
29.0,4570.0,472.0,Nordeste,Masculino,Basico,Atendimento Ruim
33.0,10147.0,161.0,Nordeste,Feminino,Basico,Preco Alto
31.0,8659.49,492.0,Sudeste,Feminino,Basico,Cobertura Ruim
58.0,6266.0,243.0,Norte,Feminino,Basico,Atendimento Ruim
23.0,2407.0,489.0,Norte,Feminino,Premium,Atendimento Ruim
58.0,9336.0,284.375,Centro-Oeste,Feminino,Premium,Atendimento Ruim
38.0,5706.0,215.77,Sul,Masculino,Basico,Cobertura Ruim
22.0,16251.0,226.0,Sudeste,Outro,Basico,Cobertura Ruim
40.0,3625.0,200.0,Sul,Masculino,Premium,Cobertura Ruim
34.0,4870.0,214.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
43.93,7335.675,318.0,Norte,Feminino,Basico,Cobertura Ruim
45.925,8938.0,290.475,Nordeste,Masculino,Basico,Preco Alto
34.0,2737.0,484.0,Norte,Feminino,Intermediario,Cobertura Ruim
62.0,8445.925,221.545,Nordeste,Masculino,Intermediario,Cobertura Ruim
39.0,11846.0,316.3,Sudeste,Feminino,Intermediario,Atendimento Ruim
42.655,10926.605,354.0,Norte,Masculino,Intermediario,Cobertura Ruim
37.965,13487.0,259.0,Norte,Masculino,Basico,Cobertura Ruim
23.0,2643.0,169.0,Sudeste,Feminino,Intermediario,Preco Alto
38.0,9488.0,270.0,Sudeste,Feminino,Intermediario,Preco Alto
39.0,12921.13,351.0,Nordeste,Masculino,Premium,Atendimento Ruim
43.0,3525.0,302.78,Nordeste,Feminino,Premium,Cobertura Ruim
24.0,4630.0,211.0,Sudeste,Masculino,Premium,Cobertura Ruim
24.0,9911.175,269.0,Centro-Oeste,Feminino,Basico,Cobertura Ruim
41.45,10522.0,304.0,Sudeste,Feminino,Basico,Cobertura Ruim
19.0,7565.0,293.0,Sudeste,Masculino,Basico,Cobertura Ruim
32.0,8910.0,90.0,Centro-Oeste,Masculino,Intermediario,Atendimento Ruim
30.0,5067.0,260.0,Norte,Feminino,Intermediario,Cobertura Ruim
43.0,16331.0,402.0,Centro-Oeste,Masculino,Intermediario,Atendimento Ruim
18.0,13540.0,398.0,Nordeste,Masculino,Basico,Cobertura Ruim
34.405,10933.0,268.0,Sudeste,Feminino,Basico,Cobertura Ruim
54.16,18269.0,476.0,Centro-Oeste,Masculino,Intermediario,Cobertura Ruim
53.0,9301.0,221.42,Sudeste,Feminino,Premium,Preco Alto
46.065,7811.0,365.0,Sudeste,Masculino,Premium,Atendimento Ruim
40.45,19384.0,227.815,Centro-Oeste,Feminino,Intermediario,Preco Alto
43.0,13720.0,328.325,Nordeste,Masculino,Intermediario,Atendimento Ruim
31.0,3120.0,179.0,Sul,Masculino,Basico,Preco Alto
33.0,3377.0,275.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
37.84,9705.745,273.0,Norte,Feminino,Intermediario,Atendimento Ruim
20.0,11181.0,173.0,Norte,Feminino,Basico,Cobertura Ruim
65.0,5199.0,475.0,Norte,Feminino,Intermediario,Cobertura Ruim
48.695,4477.0,186.0,Sudeste,Feminino,Basico,Atendimento Ruim
24.0,2038.0,130.0,Norte,Masculino,Basico,Cobertura Ruim
46.0,2993.0,255.0,Norte,Feminino,Basico,Atendimento Ruim
42.0,17672.0,338.0,Nordeste,Feminino,Intermediario,Atendimento Ruim
52.0,13593.0,171.0,Norte,Masculino,Intermediario,Cobertura Ruim
48.0,18518.0,259.19,Sudeste,Masculino,Premium,Cobertura Ruim
25.0,7588.54,191.0,Norte,Feminino,Basico,Atendimento Ruim
50.0,9887.0,211.21,Nordeste,Feminino,Basico,Cobertura Ruim
48.0,7453.0,187.0,Norte,Feminino,Intermediario,Atendimento Ruim
45.0,16992.0,256.0,Sudeste,Feminino,Basico,Cobertura Ruim
39.0,19782.0,64.0,Norte,Feminino,Basico,Preco Alto
68.0,18296.0,117.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
62.0,9806.0,360.0,Norte,Feminino,Basico,Preco Alto
40.0,8470.53,233.045,Sudeste,Feminino,Premium,Preco Alto
18.0,10300.0,267.95,Sudeste,Masculino,Intermediario,Cobertura Ruim
40.0,2550.0,58.0,Nordeste,Masculino,Intermediario,Preco Alto
53.0,11211.565,203.0,Sudeste,Feminino,Basico,Preco Alto
24.0,9380.705,408.0,Norte,Masculino,Intermediario,Cobertura Ruim
39.0,11057.435,216.0,Sudeste,Masculino,Basico,Cobertura Ruim
29.0,9647.0,482.0,Sudeste,Feminino,Basico,Preco Alto
55.765,5549.0,231.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
38.095,7055.0,280.87,Sudeste,Masculino,Basico,Preco Alto
25.0,1919.0,398.0,Sul,Feminino,Premium,Preco Alto
41.0,9936.145,492.0,Sudeste,Outro,Premium,Cobertura Ruim
64.0,11302.0,225.0,Nordeste,Masculino,Basico,Atendimento Ruim
46.03,2580.0,272.36,Norte,Feminino,Intermediario,Cobertura Ruim
41.0,14551.0,272.0,Sudeste,Masculino,Basico,Preco Alto
58.0,11059.0,294.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
33.0,10544.555,480.0,Sul,Feminino,Basico,Preco Alto
23.0,8660.0,239.0,Sudeste,Masculino,Premium,Cobertura Ruim
30.0,7837.51,250.93,Sudeste,Feminino,Premium,Atendimento Ruim
58.0,10959.685,320.0,Nordeste,Masculino,Intermediario,Cobertura Ruim
51.0,13283.0,66.0,Norte,Feminino,Basico,Preco Alto
23.0,7810.0,285.44,Sudeste,Masculino,Intermediario,Cobertura Ruim
40.795,3511.0,237.0,Norte,Feminino,Intermediario,Atendimento Ruim
66.0,11903.0,239.125,Sudeste,Feminino,Intermediario,Atendimento Ruim
20.0,12267.0,234.49,Norte,Feminino,Intermediario,Atendimento Ruim
37.9,9376.59,235.0,Norte,Masculino,Basico,Atendimento Ruim
38.0,14839.0,446.0,Sudeste,Masculino,Basico,Cobertura Ruim
43.0,8428.575,270.0,Sul,Masculino,Basico,Cobertura Ruim
35.39,12363.685,231.895,Sudeste,Feminino,Basico,Preco Alto
57.0,11317.0,250.0,Nordeste,Masculino,Basico,Cobertura Ruim
46.0,9773.0,496.0,Sul,Masculino,Basico,Preco Alto
47.0,3480.0,314.0,Norte,Feminino,Intermediario,Cobertura Ruim
46.56,16763.0,159.0,Centro-Oeste,Feminino,Basico,Cobertura Ruim
25.0,8403.955,54.0,Norte,Feminino,Basico,Preco Alto
52.0,15847.0,332.25,Nordeste,Feminino,Intermediario,Cobertura Ruim
18.0,19980.0,338.0,Sul,Feminino,Basico,Cobertura Ruim
35.0,15553.0,284.905,Sul,Feminino,Basico,Cobertura Ruim
31.0,16064.0,352.405,Norte,Masculino,Intermediario,Atendimento Ruim
38.0,19913.0,181.0,Sudeste,Masculino,Premium,Atendimento Ruim
70.0,18925.0,402.0,Nordeste,Masculino,Basico,Atendimento Ruim
53.0,6174.0,307.885,Sudeste,Feminino,Basico,Preco Alto
32.0,3833.0,145.0,Norte,Feminino,Basico,Preco Alto
46.0,5028.0,296.19,Norte,Masculino,Intermediario,Atendimento Ruim
41.0,7594.0,255.0,Sudeste,Feminino,Basico,Preco Alto
59.0,15067.0,468.0,Sul,Feminino,Basico,Cobertura Ruim
40.0,12975.0,253.995,Nordeste,Masculino,Basico,Preco Alto
62.0,14616.0,376.0,Norte,Masculino,Basico,Cobertura Ruim
18.0,6137.0,256.0,Centro-Oeste,Masculino,Basico,Atendimento Ruim
48.0,4450.0,229.0,Norte,Feminino,Basico,Atendimento Ruim
44.055,1625.0,325.95,Sudeste,Feminino,Basico,Cobertura Ruim
53.0,10520.0,254.0,Centro-Oeste,Masculino,Basico,Cobertura Ruim
39.665,14802.0,154.0,Sudeste,Masculino,Basico,Preco Alto
38.0,17189.0,349.93,Sudeste,Feminino,Intermediario,Atendimento Ruim
18.0,7359.0,284.0,Nordeste,Masculino,Basico,Atendimento Ruim
61.0,18165.0,235.0,Norte,Feminino,Basico,Atendimento Ruim
24.0,3886.0,174.235,Norte,Feminino,Basico,Cobertura Ruim
51.0,7842.0,329.0,Sul,Feminino,Basico,Preco Alto
69.0,4030.0,312.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
19.0,3704.0,208.0,Sul,Masculino,Basico,Preco Alto
68.0,8493.67,222.0,Nordeste,Masculino,Intermediario,Atendimento Ruim
19.0,9114.665,300.375,Sudeste,Masculino,Basico,Cobertura Ruim
61.0,1469.0,460.0,Sudeste,Masculino,Premium,Cobertura Ruim
68.0,4725.0,211.0,Sudeste,Feminino,Basico,Cobertura Ruim
70.0,8944.02,274.335,Nordeste,Feminino,Basico,Preco Alto
41.0,7709.37,192.0,Norte,Feminino,Premium,Cobertura Ruim
63.0,12326.0,154.0,Sul,Masculino,Premium,Cobertura Ruim
25.0,9015.0,293.405,Sudeste,Masculino,Basico,Atendimento Ruim
40.0,7076.0,219.3,Nordeste,Feminino,Basico,Atendimento Ruim
35.0,6474.38,277.0,Norte,Masculino,Premium,Preco Alto
48.86,4840.0,341.0,Norte,Feminino,Basico,Atendimento Ruim
53.0,5835.0,90.0,Sul,Feminino,Intermediario,Cobertura Ruim
23.0,8607.47,188.5,Nordeste,Masculino,Intermediario,Cobertura Ruim
70.0,19726.0,189.0,Sudeste,Masculino,Basico,Cobertura Ruim
49.0,3653.0,289.13,Norte,Masculino,Intermediario,Cobertura Ruim
63.0,5650.0,330.73,Nordeste,Feminino,Intermediario,Preco Alto
60.0,4873.0,158.0,Nordeste,Masculino,Intermediario,Atendimento Ruim
57.0,8600.88,212.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
20.0,4099.0,313.0,Sul,Masculino,Basico,Atendimento Ruim
44.0,17505.0,316.0,Sudeste,Feminino,Premium,Preco Alto
35.0,16015.0,87.0,Norte,Masculino,Intermediario,Cobertura Ruim
29.24,6082.06,106.0,Nordeste,Masculino,Basico,Preco Alto
45.25,5963.0,362.79,Sudeste,Masculino,Basico,Cobertura Ruim
50.0,5261.0,476.0,Sul,Masculino,Basico,Atendimento Ruim
57.29,14284.605,500.0,Norte,Masculino,Premium,Preco Alto
36.675,10419.0,494.0,Sul,Feminino,Basico,Cobertura Ruim
39.0,8773.0,219.0,Sul,Feminino,Intermediario,Cobertura Ruim
21.0,6734.0,311.395,Sudeste,Masculino,Basico,Atendimento Ruim
49.0,16336.0,126.0,Nordeste,Masculino,Intermediario,Atendimento Ruim
48.0,10356.0,211.0,Nordeste,Feminino,Basico,Cobertura Ruim
68.0,4607.0,350.25,Sul,Feminino,Premium,Atendimento Ruim
48.13,6058.0,319.21,Sudeste,Feminino,Basico,Cobertura Ruim
39.0,9592.925,225.0,Nordeste,Masculino,Basico,Atendimento Ruim
43.515,9637.0,182.0,Nordeste,Masculino,Basico,Atendimento Ruim
66.0,9517.0,275.49,Sudeste,Feminino,Basico,Cobertura Ruim
39.0,16708.0,210.0,Sudeste,Feminino,Intermediario,Preco Alto
41.0,7472.32,220.0,Norte,Feminino,Basico,Cobertura Ruim
32.0,8854.015,296.0,Centro-Oeste,Feminino,Premium,Atendimento Ruim
18.0,7189.83,141.0,Norte,Masculino,Basico,Preco Alto
24.0,11175.0,289.97,Sudeste,Masculino,Intermediario,Cobertura Ruim
53.0,14308.0,483.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
52.0,2482.0,262.0,Nordeste,Masculino,Basico,Atendimento Ruim
35.0,5131.0,284.0,Sudeste,Feminino,Basico,Cobertura Ruim
42.0,3464.0,229.0,Sudeste,Feminino,Basico,Cobertura Ruim
34.0,7805.0,478.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
54.0,8397.95,151.0,Sudeste,Feminino,Premium,Cobertura Ruim
61.0,4245.0,411.12,Sul,Masculino,Basico,Atendimento Ruim
64.0,13176.0,320.0,Nordeste,Masculino,Basico,Preco Alto
28.0,6466.0,393.0,Norte,Feminino,Basico,Atendimento Ruim
52.0,6815.865,319.655,Sudeste,Feminino,Basico,Preco Alto
68.0,10535.0,301.92,Norte,Feminino,Basico,Preco Alto
50.0,9003.275,200.0,Centro-Oeste,Masculino,Basico,Atendimento Ruim
36.0,4435.0,386.0,Norte,Feminino,Basico,Atendimento Ruim
42.745,18072.0,420.0,Norte,Feminino,Basico,Preco Alto
52.0,5847.0,338.0,Norte,Masculino,Intermediario,Cobertura Ruim
39.0,10413.0,305.47,Sul,Masculino,Intermediario,Atendimento Ruim
24.0,3532.0,299.885,Nordeste,Feminino,Intermediario,Atendimento Ruim
48.0,8249.75,478.0,Sudeste,Feminino,Basico,Preco Alto
59.0,19449.0,287.0,Nordeste,Masculino,Basico,Atendimento Ruim
70.0,14609.0,228.0,Centro-Oeste,Masculino,Intermediario,Atendimento Ruim
31.0,10256.0,335.0,Centro-Oeste,Masculino,Basico,Cobertura Ruim
53.0,7003.0,285.15,Sul,Feminino,Basico,Cobertura Ruim
19.0,5697.0,250.77,Sudeste,Masculino,Basico,Cobertura Ruim
69.0,4753.435,383.0,Sudeste,Masculino,Basico,Atendimento Ruim
18.0,5483.0,163.0,Norte,Feminino,Basico,Cobertura Ruim
37.0,7162.435,234.0,Norte,Masculino,Intermediario,Atendimento Ruim
22.0,17290.0,219.0,Norte,Masculino,Intermediario,Cobertura Ruim
49.0,11139.785,214.0,Sudeste,Feminino,Basico,Preco Alto
36.0,6625.0,320.0,Nordeste,Feminino,Intermediario,Cobertura Ruim
55.0,8492.0,265.0,Sudeste,Masculino,Basico,Preco Alto
18.0,9270.0,396.0,Sudeste,Masculino,Basico,Cobertura Ruim
40.0,11151.0,94.0,Nordeste,Masculino,Basico,Atendimento Ruim
36.0,1351.0,245.155,Nordeste,Masculino,Premium,Cobertura Ruim
23.0,16011.0,60.0,Nordeste,Masculino,Basico,Preco Alto
44.785,4720.0,179.0,Sul,Feminino,Basico,Atendimento Ruim
49.0,7307.0,334.505,Norte,Masculino,Basico,Preco Alto
43.0,15982.0,291.015,Norte,Masculino,Intermediario,Atendimento Ruim
46.56,19921.0,131.0,Sudeste,Feminino,Basico,Cobertura Ruim
45.0,14798.0,235.0,Sudeste,Masculino,Intermediario,Preco Alto
70.0,10442.415,385.0,Nordeste,Masculino,Intermediario,Preco Alto
44.0,5996.0,313.0,Sudeste,Feminino,Basico,Preco Alto
43.11,4454.0,388.0,Nordeste,Masculino,Basico,Atendimento Ruim
35.0,19091.0,88.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
54.0,4670.0,285.0,Sul,Feminino,Intermediario,Cobertura Ruim
55.0,18564.0,290.235,Sudeste,Masculino,Intermediario,Cobertura Ruim
45.785,18416.0,447.0,Centro-Oeste,Masculino,Intermediario,Preco Alto
47.0,15928.0,318.11,Sudeste,Masculino,Basico,Cobertura Ruim
42.0,10896.86,242.0,Centro-Oeste,Feminino,Intermediario,Cobertura Ruim
33.0,1345.0,271.75,Norte,Feminino,Basico,Preco Alto
56.0,14773.0,242.0,Sul,Masculino,Basico,Preco Alto
53.0,16026.0,315.96,Sudeste,Masculino,Basico,Cobertura Ruim
65.0,8748.72,349.68,Nordeste,Masculino,Premium,Preco Alto
48.79,4089.0,177.0,Nordeste,Masculino,Intermediario,Atendimento Ruim
38.0,13233.0,214.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
53.0,7902.0,197.0,Sudeste,Feminino,Basico,Preco Alto
48.0,5485.0,397.0,Norte,Masculino,Intermediario,Cobertura Ruim
48.0,10015.0,470.0,Norte,Masculino,Basico,Cobertura Ruim
38.34,8542.0,239.0,Sudeste,Feminino,Intermediario,Preco Alto
65.0,10418.18,109.0,Sul,Masculino,Basico,Preco Alto
28.0,4724.0,122.0,Nordeste,Feminino,Basico,Cobertura Ruim
35.0,7490.0,234.0,Sudeste,Feminino,Basico,Atendimento Ruim
50.0,7331.0,233.0,Norte,Feminino,Basico,Cobertura Ruim
46.0,5150.0,155.0,Sul,Masculino,Intermediario,Preco Alto
50.0,4664.0,401.0,Norte,Masculino,Basico,Cobertura Ruim
45.195,18842.0,265.0,Sul,Feminino,Basico,Atendimento Ruim
39.0,16510.0,254.59,Centro-Oeste,Feminino,Basico,Cobertura Ruim
25.0,15354.0,126.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
49.0,4037.0,249.0,Centro-Oeste,Masculino,Premium,Cobertura Ruim
28.0,3720.0,140.0,Centro-Oeste,Feminino,Basico,Preco Alto
51.0,15165.0,284.0,Nordeste,Masculino,Basico,Atendimento Ruim
69.0,3661.0,230.0,Sudeste,Feminino,Basico,Cobertura Ruim
32.0,9165.33,284.78,Sudeste,Masculino,Basico,Cobertura Ruim
26.0,4127.0,240.0,Norte,Masculino,Basico,Cobertura Ruim
19.0,6114.0,312.39,Norte,Feminino,Intermediario,Atendimento Ruim
38.0,8799.355,403.0,Sudeste,Masculino,Basico,Cobertura Ruim
30.0,17247.0,204.0,Sudeste,Masculino,Premium,Atendimento Ruim
43.0,10360.495,269.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
44.0,18578.0,280.93,Sudeste,Masculino,Intermediario,Atendimento Ruim
36.0,11663.0,244.0,Sul,Masculino,Intermediario,Cobertura Ruim
56.0,6794.0,227.0,Nordeste,Feminino,Basico,Cobertura Ruim
65.0,9136.095,243.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
30.0,10063.0,133.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
52.655,3991.0,234.0,Nordeste,Masculino,Basico,Cobertura Ruim
25.0,16200.0,239.205,Sudeste,Masculino,Premium,Cobertura Ruim
31.0,8525.895,234.675,Norte,Masculino,Intermediario,Preco Alto
46.0,13242.0,185.0,Sudeste,Feminino,Basico,Atendimento Ruim
38.69,11720.0,203.0,Sudeste,Masculino,Basico,Cobertura Ruim
20.0,5724.0,57.0,Sudeste,Masculino,Intermediario,Atendimento Ruim
34.0,13890.0,139.0,Sudeste,Feminino,Basico,Cobertura Ruim
65.0,16028.0,217.0,Sudeste,Feminino,Premium,Cobertura Ruim
28.0,13511.0,406.92,Sudeste,Masculino,Basico,Cobertura Ruim
56.0,14340.0,201.0,Sudeste,Masculino,Basico,Cobertura Ruim
54.0,5885.0,108.0,Sudeste,Feminino,Intermediario,Cobertura Ruim
24.0,18572.0,178.565,Sudeste,Masculino,Premium,Cobertura Ruim
35.0,7144.015,255.0,Nordeste,Masculino,Basico,Preco Alto
29.0,8590.975,271.0,Norte,Masculino,Basico,Atendimento Ruim
33.15,16394.0,211.0,Norte,Masculino,Intermediario,Atendimento Ruim
28.0,2896.0,133.51,Nordeste,Outro,Intermediario,Preco Alto
30.0,19145.0,229.53,Nordeste,Feminino,Intermediario,Preco Alto
27.0,19908.0,346.795,Sudeste,Masculino,Basico,Cobertura Ruim
23.0,10012.0,221.195,Sul,Feminino,Premium,Cobertura Ruim
44.0,14500.0,326.795,Sudeste,Feminino,Basico,Preco Alto
18.0,18319.0,114.0,Nordeste,Feminino,Premium,Preco Alto
65.0,1573.0,243.0,Sudeste,Masculino,Intermediario,Cobertura Ruim
29.0,18225.0,462.0,Norte,Feminino,Basico,Preco Alto
48.0,9198.54,314.72,Nordeste,Feminino,Premium,Atendimento Ruim
48.845,15650.0,262.0,Sul,Masculino,Basico,Cobertura Ruim
20.0,8352.0,304.0,Sudeste,Feminino,Basico,Preco Alto
44.0,8094.0,316.845,Sudeste,Masculino,Basico,Preco Alto
41.0,8404.395,455.0,Sudeste,Masculino,Basico,Preco Alto
66.0,7755.0,303.78,Centro-Oeste,Feminino,Intermediario,Cobertura Ruim
50.0,7302.0,443.0,Nordeste,Masculino,Premium,Preco Alto
36.0,10063.0,250.4,Sudeste,Feminino,Intermediario,Preco Alto
53.0,7895.0,149.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
49.875,6979.0,226.0,Centro-Oeste,Masculino,Basico,Cobertura Ruim
36.0,3609.0,246.0,Sudeste,Feminino,Intermediario,Atendimento Ruim
58.0,6359.0,114.0,Sul,Feminino,Intermediario,Atendimento Ruim
51.0,6273.265,282.0,Centro-Oeste,Feminino,Intermediario,Preco Alto
41.93,6398.0,191.0,Sudeste,Feminino,Premium,Cobertura Ruim
62.0,9682.0,252.0,Centro-Oeste,Feminino,Premium,Cobertura Ruim
39.0,10080.0,246.0,Sudeste,Feminino,Intermediario,Preco Alto
